generationBatchId,dataLockStatus,familyCanonical,familyCode,productGroupKey,productSlug,productTitle,capacityMl,glassColorCanonical,glassColorCode,neckThreadSize,applicatorCanonical,applicatorCode,primaryOptionName,primaryOptionValue,primaryOptionCode,secondaryOptionName,secondaryOptionValue,secondaryOptionCode,graceSku,websiteSku,shopifyProductId,shopifyVariantId,convexProductId,convexProductGroupId,imageRole,outputFilename,outputWidth,outputHeight,sourceReferencePath,status,blockerNotes
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-100ml-clear-18-415-perfumespray,diva-100ml-clear-18-415-perfumespray,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",100,Clear,CLR,18-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Matte Gold,MATT,GB-DVA-CLR-100ML-SPR-MGLD,GBDiva100SpryMtGl,,,kd7cdtpqc3a4txy7sasqjgvy5s81v0a9,kh76savm0qkv9dx7t87zzkhngh83jrtb,pdp-main,GB-DVA-CLR-100ML-SPR-MGLD__GBDiva100SpryMtGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-gold-spray-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-antiquespray-tassel,round-78ml-clear-18-415-antiquespray-tassel,"Round design 78 ml, 2.65oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",78,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Gold,GOLD,GB-RND-CLR-78ML-AST-GLD,GBRnd78AnSpTslGl,,,kd71dw7emr6qpb0z4d0n6x8d1h81t26s,kh71t31t5frkjqqkhvhpxs7tth83j3f5,pdp-main,GB-RND-CLR-78ML-AST-GLD__GBRnd78AnSpTslGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Sprayer,SPRA,fine-mist-sprayer-18-415,fine-mist-sprayer-18-415,"Shiny Silver collar sprayer, Thread size 18-415",0,,,18-415,,,Glass Color,,,Cap Color,Shiny Silver,SHIN,CMP-SPR-SHSL-18-415-06,Spry18-415ShnSl,,,kd71ke595yjxftjbp5axh8zwhn81vehv,kh779xa82a0arabdejnn9nnbn983k5k4,pdp-main,CMP-SPR-SHSL-18-415-06__Spry18-415ShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/spray-top-shiny-silver-color-18-415,blocked,missing_glassColorCanonical | missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-reducer,round-128ml-clear-18-415-reducer,"Round design 128 ml, 4.33oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",128,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Brown Leather,BROW,GB-RND-CLR-128ML-RDC-BRLT,GBRnd128RdcrBrwnLthr,,,kd7e18sfs5yqm9ktkpzp9nj8bx81v9f9,kh7799nr6deqpc3y19mn7m42v183kvjm,pdp-main,GB-RND-CLR-128ML-RDC-BRLT__GBRnd128RdcrBrwnLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-reducer-brown-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-100ml-clear-18-415-reducer,diva-100ml-clear-18-415-reducer,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price eac",100,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Black Leather,BLAC,GB-DVA-CLR-100ML-RDC-BKLT,GBDiva100RdcrBlkLthr,,,kd73xmad52vt3spy87z9755mm981vckx,kh7a8qm29b8ex6mj8pwaysvhc183j3zg,pdp-main,GB-DVA-CLR-100ML-RDC-BKLT__GBDiva100RdcrBlkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-reducer-black-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray,cylinder-50ml-clear-18-415-antiquespray,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",50,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Black,BLK,GB-CYL-CLR-50ML-ASP-BLK,GBCyl50AnSpBlk,,,kd73cz44z3c4gbk0te492y9j6981vyrt,kh770e6frzck03vatr4ychxpyd83kt57,pdp-main,GB-CYL-CLR-50ML-ASP-BLK__GBCyl50AnSpBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-reducer,diva-30ml-clear-18-415-reducer,"Diva design 30 ml, 1oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",30,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-DVA-CLR-30ML-RDC-MSLV-T,GBDiva30RdcrMtSlTall,,,kd7akybh1cq7xe4var9swtzax581ve2d,kh759n7fvwx3m8049fs5jnjmes83kdrp,pdp-main,GB-DVA-CLR-30ML-RDC-MSLV-T__GBDiva30RdcrMtSlTall__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-reducer-tall-silver-matte-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-5ml-clear-13-415-rollon,sleek-5ml-clear-13-415-rollon,"Sleek design 5ml, 1/6oz Clear glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel a",5,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Copper,MATT,GB-SLK-CLR-5ML-MRL-MCPR,GBSleek5MtlRollCuMatt,,,kd790a77ktx73z6kfmbdff9z4h81t5tc,kh786dea2xmj16bvx1v8eb0mj983jr50,pdp-main,GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-100ml-clear-18-415-perfumespray,diva-100ml-clear-18-415-perfumespray,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",100,Clear,CLR,18-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-DVA-CLR-100ML-SPR-SGLD,GBDiva100SpryShnGl,,,kd74ebe6ch2zhjzavcbx41vk0d81t9sn,kh76savm0qkv9dx7t87zzkhngh83jrtb,pdp-main,GB-DVA-CLR-100ML-SPR-SGLD__GBDiva100SpryShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-antiquespray-tassel,round-78ml-clear-18-415-antiquespray-tassel,"Round design 78 ml, 2.65oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",78,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Ivory,IVOR,GB-RND-CLR-78ML-AST-IVGD,GBRnd78AnSpTslIvyGl,,,kd76hjbwfsgsmts9dmj5gbnrmx81v1hy,kh71t31t5frkjqqkhvhpxs7tth83j3f5,pdp-main,GB-RND-CLR-78ML-AST-IVGD__GBRnd78AnSpTslIvyGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Roll-On Cap,ROLL,roll-on-fitment-20-400,roll-on-fitment-20-400,"Tall Matte Silver cap or closure for rollon bottles, Threadsize 20-400",0,Silver,SILV,20-400,Plastic Roller Ball,ROL,Glass Color,Silver,SILV,Cap Color,Silver,SILV,CMP-ROC-MSLV-20400-T,CPRoll20-400TallMattSl,,,kd79nhdtav28xxxsmgpa971std81vrwc,kh7be9fgmbv51dqx7rp3txatms83kxh2,pdp-main,CMP-ROC-MSLV-20400-T__CPRoll20-400TallMattSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-matte-silver-Color-20-400,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-reducer,round-128ml-clear-18-415-reducer,"Round design 128 ml, 4.33oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price eac",128,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Light Brown Leather,LIGH,GB-RND-CLR-128ML-RDC-LBLT,GBRnd128RdcrLBrwnLthr,,,kd79bqerm8xcpy59yfdh0k76xs81tsg3,kh7799nr6deqpc3y19mn7m42v183kvjm,pdp-main,GB-RND-CLR-128ML-RDC-LBLT__GBRnd128RdcrLBrwnLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-reducer-light-brown-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-clear-18-415-reducer,elegant-100ml-clear-18-415-reducer,"Elegant design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml an",100,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Black Leather,BLAC,GB-ELG-CLR-100ML-RDC-BKLT,GBElg100RdcrBlkLthr,,,kd71m6nbfche66b0kectpnhnxn81v1cn,kh7c7pt8ea7cwk5gckyddcq1cd83jkwq,pdp-main,GB-ELG-CLR-100ML-RDC-BKLT__GBElg100RdcrBlkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-reducer-black-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray-tassel,cylinder-50ml-clear-18-415-antiquespray-tassel,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",50,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Black,BLK,GB-CYL-CLR-50ML-AST-BLK,GBCyl50AnSpTslBlk,,,kd79edtgcy8je31tdp3wtqsadx81v4p7,kh726vbefdwtybgksnjya9hxv183k9t0,pdp-main,GB-CYL-CLR-50ML-AST-BLK__GBCyl50AnSpTslBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-reducer,diva-30ml-clear-18-415-reducer,"Diva design 30 ml, 1oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",30,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-DVA-CLR-30ML-RDC-MSLV,GBDiva30RdcrMtSl,,,kd79btbt29nxgn5ee1fznme0zn81vz0h,kh759n7fvwx3m8049fs5jnjmes83kdrp,pdp-main,GB-DVA-CLR-30ML-RDC-MSLV__GBDiva30RdcrMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-reducer-silver-matte-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-5ml-clear-13-415-rollon,sleek-5ml-clear-13-415-rollon,"Sleek design 5ml, 1/6oz Clear glass bottle with metal roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel acc",5,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Gold,MATT,GB-SLK-CLR-5ML-MRL-MGLD,GBSleek5MtlRollGlMatt,,,kd762ha4k2s02jeka390dbps5981v05e,kh786dea2xmj16bvx1v8eb0mj983jr50,pdp-main,GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-100ml-clear-18-415-perfumespray,diva-100ml-clear-18-415-perfumespray,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",100,Clear,CLR,18-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Shiny Black,SHIN,GB-DVA-CLR-100ML-SPR-SBLK,GBDiva100SpryShnBlk,,,kd74ngzwsnpmntbs23tygvw11981tb54,kh76savm0qkv9dx7t87zzkhngh83jrtb,pdp-main,GB-DVA-CLR-100ML-SPR-SBLK__GBDiva100SpryShnBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-shiny-black-spray-pump-and-capblack-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-antiquespray-tassel,round-78ml-clear-18-415-antiquespray-tassel,"Round design 78 ml, 2.65oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",78,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Lavender,LAVE,GB-RND-CLR-78ML-AST-LVN,GBRnd78AnSpTslLvn,,,kd7070aqwptbc5x6zdzye5zt9h81vyzb,kh71t31t5frkjqqkhvhpxs7tth83j3f5,pdp-main,GB-RND-CLR-78ML-AST-LVN__GBRnd78AnSpTslLvn__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Roll-On Cap,ROLL,roll-on-fitment-20-400,roll-on-fitment-20-400,"Tall Matte Gold cap or closure for rollon bottles, Threadsize 20-400",0,Gold,GOLD,20-400,Plastic Roller Ball,ROL,Glass Color,Gold,GOLD,Cap Color,Gold,GOLD,CMP-ROC-MGLD-20400-T,CPRoll20-400TallMattGl,,,kd79qbjkqgpwynwycn1fh1tym981vhc5,kh7be9fgmbv51dqx7rp3txatms83kxh2,pdp-main,CMP-ROC-MGLD-20400-T__CPRoll20-400TallMattGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-matte-gold-Color-20-400,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-reducer,round-128ml-clear-18-415-reducer,"Round design 128 ml, 4.33oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",128,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,GB-RND-CLR-128ML-RDC-SSLV,GBRnd128RdcrShnSl,,,kd7c6v2mbfhc59g40w76brg5ax81temn,kh7799nr6deqpc3y19mn7m42v183kvjm,pdp-main,GB-RND-CLR-128ML-RDC-SSLV__GBRnd128RdcrShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-reducer-shiny-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-100ml-frosted-18-415-reducer,elegant-100ml-frosted-18-415-reducer,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml an",100,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Black Leather,BLAC,GB-ELG-FRS-100ML-RDC-BKLT,GBElgFrst100RdcrBlkLthr,,,kd70gwmrw5jt3yhkf5y7cdj94981v23t,kh7476mtetwmxn1rdg2s30zegn83jtx4,pdp-main,GB-ELG-FRS-100ML-RDC-BKLT__GBElgFrst100RdcrBlkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-black-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-50ml-clear-18-415-antiquespray,empire-50ml-clear-18-415-antiquespray,"Empire design 50 ml, 1.7oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",50,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Black,BLK,GB-EMP-CLR-50ML-ASP-BLK,GBEmp50AnSpBlk,,,kd7fec6nnpne4367qxdxybwdmh81vdtz,kh7201z268d3m1f9z20h89z5zn83k1km,pdp-main,GB-EMP-CLR-50ML-ASP-BLK__GBEmp50AnSpBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-reducer,diva-30ml-clear-18-415-reducer,"Diva design 30 ml, 1oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",30,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,White,WHT,GB-DVA-CLR-30ML-RDC-WHT,GBDiva30RdcrWht,,,kd75b5eff1fn93vmzqxv3b5d5s81tvc5,kh759n7fvwx3m8049fs5jnjmes83kdrp,pdp-main,GB-DVA-CLR-30ML-RDC-WHT__GBDiva30RdcrWht__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-reducer-white-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-5ml-clear-13-415-rollon,sleek-5ml-clear-13-415-rollon,"Sleek design 5ml, 1/6oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel acc",5,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-SLK-CLR-5ML-MRL-SGLD,GBSleek5MtlRollGlSh,,,kd757sm176pvck6kctqzvn4spd81vza7,kh786dea2xmj16bvx1v8eb0mj983jr50,pdp-main,GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-100ml-clear-18-415-perfumespray,diva-100ml-clear-18-415-perfumespray,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",100,Clear,CLR,18-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-DVA-CLR-100ML-SPR-MSLV,GBDiva100SpryMtSl,,,kd73403608ferj0q0jjggz2h8581t60g,kh76savm0qkv9dx7t87zzkhngh83jrtb,pdp-main,GB-DVA-CLR-100ML-SPR-MSLV__GBDiva100SpryMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-silver-spray-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-antiquespray-tassel,round-78ml-clear-18-415-antiquespray-tassel,"Round design 78 ml, 2.65oz  clear glass bottle  with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",78,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,White,WHT,GB-RND-CLR-78ML-AST-WHT,GBRnd78AnSpTslWht,,,kd7c3hbvr3ezqx67gw56wwa9k181vyy5,kh71t31t5frkjqqkhvhpxs7tth83j3f5,pdp-main,GB-RND-CLR-78ML-AST-WHT__GBRnd78AnSpTslWht__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Roll-On Cap,ROLL,roll-on-fitment-20-400,roll-on-fitment-20-400,"Tall Shiny Gold cap or closure for rollon bottles, Threadsize 20-400",0,Gold,GOLD,20-400,Plastic Roller Ball,ROL,Glass Color,Gold,GOLD,Cap Color,Gold,GOLD,CMP-ROC-SGLD-20400-T,CPRoll20-400TallShnGl,,,kd72g82y6fkyre5mh6hf4k92wx81trc8,kh7be9fgmbv51dqx7rp3txatms83kxh2,pdp-main,CMP-ROC-SGLD-20400-T__CPRoll20-400TallShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-gold-Color-20-400,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-reducer,round-128ml-clear-18-415-reducer,"Round design 128 ml, 4.33oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",128,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-RND-CLR-128ML-RDC-MSLV-T,GBRnd128RdcrMtSlTall,,,kd7bpgtbafhq61e29ra1e0h8c981t55e,kh7799nr6deqpc3y19mn7m42v183kvjm,pdp-main,GB-RND-CLR-128ML-RDC-MSLV-T__GBRnd128RdcrMtSlTall__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-reducer-tall-silver-matte-cap,ready_for_prompt_review,
